In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	267367287	VOXEfrt_efforts_aggressive_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_efforts_aggressive_Rob\VOXEfrt_efforts_aggressive_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXEfrt_efforts_aggressive\VOXEfrt_efforts_aggressive_Rob\VOXEfrt_efforts_aggressive_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01		5972
	267386242	Armor_TorsoHips_WeaponScrapes_006	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Armor_TorsoHips_WeaponScrapes\Armor_TorsoHips_WeaponScrapes_006_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\audio_actors\amb_combat_foley\movement\armor_movement\Armor_TorsoHips_WeaponScrapes\Armor_TorsoHips_WeaponScrapes_006		22233
	267402933	amb_horsecart_double_trot_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_horsecart_double_trot\amb_horsecart_double_trot_02_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_passbys_slow\amb_horsecart_double_trot\amb_horsecart_double_trot_02		171490
	267521196	amb_ins_cicada_single_28	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\ins\amb_ins_cicada_single\amb_ins_cicada_single_28_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\04_quietest\amb_ins_static\amb_ins_cicada_single\amb_ins_cicada_single_28		3622
	267560512	amb_metal_chain_small_rattle_short_28	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_metal_chain_small_rattle_short\amb_metal_chain_small_rattle_short_28_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\audio_actors\amb_metal_chain_small_rattle_short\amb_metal_chain_small_rattle_short_28		15281
	267635094	WARBLER_WILLOW_phrases_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\WARBLER_WILLOW_phrases\WARBLER_WILLOW_phrases_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_forest\02_loud_birds_europe_forest\WARBLER_WILLOW_phrases\WARBLER_WILLOW_phrases_02		511852
	267696112	wpn_proj_handle_crossbow_large_42	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_handle_crossbow_large\wpn_proj_handle_crossbow_large_42_D8F20E6A.wem		\Actor-Mixer Hierarchy\RECORDINGSETUPS_ANDREW\weapons\crossbow_large\amb_wpn_proj_handle_crossbow_large_rec\wpn_proj_handle_crossbow_large_42		3647
	267747133	char_move_impact_leather_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_impact_leather\char_move_impact_leather_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_armour\char_move_act_impact\char_move_impact_leather\char_move_impact_leather_03		10981
	267944748	Wool_ripper_hardtextile_005	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Wool_ripper_hardtextile\Wool_ripper_hardtextile_005_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_location_rank\amb_city_agnostic_medium\Wool_cards\Wool_ripper_hardtextile\Wool_ripper_hardtextile_005		29703
	268082256	VTB_greet-far_mJEHE_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\greet-far\VTB_greet-far_mJEHE_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_greet-far\JEHE\VTB_greet-far_mJEHE_05		5641
	268203154	wpn_mel_hit_helmet_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_mel_hit_helmet\wpn_mel_hit_helmet_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_armour\char_move_act_impact\char_move_impact_plate\wpn_mel_hit_helmet_01		4496
	268227485	amb_wood_crate_drop_squeaky_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wood_crate_drop_squeaky\amb_wood_crate_drop_squeaky_08_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\audio_actors\amb_wood_crate_drop_squeaky\amb_wood_crate_drop_squeaky_08		7698
	268264739	char_move_gear_wood_heavy_22	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_wood_heavy\char_move_gear_wood_heavy_22_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_armour\char_move_detail\char_move_gear_wood_heavy\char_move_gear_wood_heavy_22		4987
	268269900	VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_hurt_small_Rob\VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\hurts\mil_vox_hurt_small\VOXEfrt_hurt_small_Rob\VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04		7344
	268302807	wpn_mel_hit_flesh_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_mel_hit_flesh\wpn_mel_hit_flesh_13_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\01_loudest\01_loudest_weapon_hits\amb_wpn_mel_hit_flesh\wpn_mel_hit_flesh_13		2443
	268356131	f_group_talk_near_large_07_chunk	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\f_group_talk_near_large_chunk\f_group_talk_near_large_07_chunk_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\Vox-ToolBox SPL_ANDREW\vox_walla_mono\vox_walla_midground\RR\talk_group_near_large_RR\f_group_talk_near_large_chunk_RR\f_group_talk_near_large_07_chunk		90892
	268388790	Wood_woodbowlWithmetal_empty_Handling_oneshot_026	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Wood_woodbowlWithmetal_empty_Handling_oneshot\Wood_woodbowlWithmetal_empty_Handling_oneshot_026_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\wood_bowl_handling\Wood_woodbowlWithmetal_empty_Handling_oneshot\Wood_woodbowlWithmetal_empty_Handling_oneshot_026		4798
	268438860	amb_city_water_bucket_throw_splash_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_city_water_bucket_throw_splash\amb_city_water_bucket_throw_splash_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_damascus_ambassadors_00\pouring freq\ceramic_cup_pouring_water\amb_city_water_bucket_throw_splash\amb_city_water_bucket_throw_splash_01		20540
	268444845	char_move_loco_cloth_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_loco\char_move_loco_cloth\char_move_loco_cloth_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_detail\char_move_loco_cloth\char_move_loco_cloth_10		5237
	268455906	amb_int_wood_creak_small_48	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_int_wood_creak_small\amb_int_wood_creak_small_48_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\amb_int_wood_creak_small\amb_int_wood_creak_small_48		23443
	268580336	wpn_proj_handle_crossbow_small_14	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_handle_crossbow_small\wpn_proj_handle_crossbow_small_14_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\amb_wpn_handle\amb_wpn_proj_handle_crossbow_small\wpn_proj_handle_crossbow_small_14		3764
	268723490	amb_cicada_slice_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_cicada_slice\amb_cicada_slice_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\04_quietest\designed\amb_cicada_slice\amb_cicada_slice_06		323652
	268738222	amb_wpn_bow_long_seq_31	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_wpn_bow_long_seq\amb_wpn_bow_long_seq_31_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\bows\amb_wpn_bow_long_seq\amb_wpn_bow_long_seq_31		25075
	268825850	armor_forearm_handling_various_oneshot_010	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\armor_forearm_handling_various_oneshot\armor_forearm_handling_various_oneshot_010_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_aztec_00\loading_screen_aztec_melee\combat_foley\movement\armor_movement\armor_forearm_handling_various_oneshot\armor_forearm_handling_various_oneshot_010		17583
	268857176	VTB_dying-scream_mJABL_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\dying-scream\VTB_dying-scream_mJABL_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-m_dying-scream\JABL\VTB_dying-scream_mJABL_04		30933
	268872552	char_move_step_horse_walk_seq_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\char_move_step_horse_walk_seq\char_move_step_horse_walk_seq_10_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_passbys_slow\amb_char_move_step_horse_walk_seq\char_move_step_horse_walk_seq_10		123516
	269002428	amb_anml_piglet_squeal_19	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_piglet_squeal\amb_anml_piglet_squeal_19_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\audio_actors\amb_anml_piglet_squeal\amb_anml_piglet_squeal_19		9385
	269008860	amb_rope_drop_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_rope_drop\amb_rope_drop_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\audio_actors\amb_rope_drop\amb_rope_drop_01		9310
	269037587	fs_lightshoe_rock_pivot_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_lightshoe_rock_pivot\fs_lightshoe_rock_pivot_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_foot_oneshots\fs_lightshoe_rock_pivot\fs_lightshoe_rock_pivot_06		4433
	269065544	Food_actions Destructive_woodBowl_oneshot_032	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Food_actions Destructive_woodBowl_oneshot\Food_actions Destructive_woodBowl_oneshot_032_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\food_actions\Food_actions Destructive_woodBowl_oneshot\Food_actions Destructive_woodBowl_oneshot_032		2736
	269129545	char_move_gear_metal_medium_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_medium\char_move_gear_metal_medium_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_medium\char_move_gear_metal_medium_10		6390
	269210962	VTB_frustration_mFEFL_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\frustration\VTB_frustration_mFEFL_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_frustration\FEFL\VTB_frustration_mFEFL_03		2506
	269267856	char_move_gear_wood_light_25	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_wood_light\char_move_gear_wood_light_25_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\char_move_gear_wood_light\char_move_gear_wood_light_25		6688
	269320262	VTB_hurt-aggressive_mSTMC_11	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\hurt-aggressive\VTB_hurt-aggressive_mSTMC_11_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_hurt-aggressive\STMC\VTB_hurt-aggressive_mSTMC_11		3775
	269331319	VTB_blowingnose_mJEHE_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\blowingnose\VTB_blowingnose_mJEHE_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_blowingnose\JEHE\VTB_blowingnose_mJEHE_02		32578
	269463169	wpn_proj_handle_bow_long_20	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_20_D8F20E6A.wem		\Actor-Mixer Hierarchy\RECORDINGSETUPS_ANDREW\weapons\bow\rec\bow_long\amb_wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_20		8668
	269802707	VOXEfrt_death_gurgle_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_death_gurgle_Mattias\VOXEfrt_death_gurgle_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\units_infantry_drowning\VOXEfrt_death_gurgle\VOXEfrt_death_gurgle_Mattias\VOXEfrt_death_gurgle_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02		28023
	269931964	char_move_step_horse_gallop_seq_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\char_move_step_horse_gallop_seq\char_move_step_horse_gallop_seq_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_passbys_fast\amb_char_move_step_horse_gallop_seq\char_move_step_horse_gallop_seq_01		144576
	269947828	Silk_Tie_handling_oneshot_008	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Silk_Tie_handling_oneshot\Silk_Tie_handling_oneshot_008_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\clothes_movement\Silk_Tie_handling_oneshot\Silk_Tie_handling_oneshot_008		25961
	270002160	wpn_mel_hit_shield_wood_small_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_mel_hit_shield_wood_small\wpn_mel_hit_shield_wood_small_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_aztec_00\loading_screen_aztec_melee\hits wood\wpn_mel_hit_shield_wood_small\wpn_mel_hit_shield_wood_small_04		5317
	270021648	amb_wpn_crossbow_large_seq_23	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_wpn_crossbow_large_seq\amb_wpn_crossbow_large_seq_23_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\crossbows\amb_wpn_crossbow_large_seq\amb_wpn_crossbow_large_seq_23		51317
	270061768	amb_ins_cicada_B_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\ins\amb_ins_cicada_B\amb_ins_cicada_B_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\04_quietest\amb_ins_static\amb_ins_cicada_B\amb_ins_cicada_B_06		55489
	270112359	amb_metal_chain_small_drop_11	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_metal_chain_small_drop\amb_metal_chain_small_drop_11_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\audio_actors\amb_metal_chain_small_drop\amb_metal_chain_small_drop_11		19101
	270143558	fs_lightshoe_gravel_step_16	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_lightshoe_gravel_step\fs_lightshoe_gravel_step_16_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_lightshoe\fs_lightshoe_gravel_step\fs_lightshoe_gravel_step_16		7175
	270256442	fs_lightshoe_woodHollow_scuff_15	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_lightshoe_woodHollow_scuff\fs_lightshoe_woodHollow_scuff_15_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_foot_oneshots\fs_lightshoe_woodHollow_scuff\fs_lightshoe_woodHollow_scuff_15		3399
	270262973	Silk_Tie_handling_oneshot_012	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Silk_Tie_handling_oneshot\Silk_Tie_handling_oneshot_012_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_ashanti_00\loading_screen_ashanti_00_procession\loading_screen_ashanti_00_procession_clothes\cloth_clothes_silk_movement\Silk_Tie_handling_oneshot\Silk_Tie_handling_oneshot_012		20829
	270291183	LAPWING_NORTHERN_call_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\LAPWING_NORTHERN_call\LAPWING_NORTHERN_call_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\02_loud\02_loud_birds\02_loud_birds_field\02_loud_birds_europe_field\LAPWING_NORTHERN_call\LAPWING_NORTHERN_call_01		5428
	270335611	amb_wood_creak_large_ropey_22	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wood_creak_large_ropey\amb_wood_creak_large_ropey_22_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\audio_actors\amb_wood_creak_large_ropey\amb_wood_creak_large_ropey_22		70283
	270376071	amb_anml_bird_seagull_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_bird_seagull\amb_anml_bird_seagull_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\02_loud\02_loud_birds\02_loud_birds_seagulls\amb_anml_bird_seagull\amb_anml_bird_seagull_05		4584
	270465667	Metal_metaltrinketDampened_metalspoon_Handling_loop_009	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_metaltrinketDampened_metalspoon_Handling_loop\Metal_metaltrinketDampened_metalspoon_Handling_loop_009_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_small_trinket_handling\Metal_metaltrinketDampened_metalspoon_Handling_loop\Metal_metaltrinketDampened_metalspoon_Handling_loop_009		18150
	270502203	wpn_proj_handle_crossbow_large_22	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_handle_crossbow_large\wpn_proj_handle_crossbow_large_22_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\amb_wpn_handle\amb_wpn_proj_handle_crossbow_large\wpn_proj_handle_crossbow_large_22		8128
	270502365	wpn_mel_handle_axe_small_20	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_axe_small\wpn_mel_handle_axe_small_20_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\amb_wpn_handle\amb_wpn_mel_handle_axe_small\wpn_mel_handle_axe_small_20		5210
	270585189	Cloth_coarse_large_friction_oneshots_025	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_coarse_large_friction_oneshots\Cloth_coarse_large_friction_oneshots_025_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\Cloth_coarse_large_movement\Cloth_coarse_large_friction_oneshots\Cloth_coarse_large_friction_oneshots_025		19611
	270615272	char_move_impact_chainmail_17	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_impact_chainmail\char_move_impact_chainmail_17_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_act_impact\char_move_impact_chainmail\char_move_impact_chainmail_17		3940
	270661112	fs_heavyshoe_fabric_scuff_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_heavyshoe_fabric_scuff\fs_heavyshoe_fabric_scuff_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_foot_oneshots\fs_heavyshoe_fabric_scuff\fs_heavyshoe_fabric_scuff_03		4579
	270693516	VTB_clearingthroat_fANJO_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\clearingthroat\VTB_clearingthroat_fANJO_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_clearingthroat\ANJO\VTB_clearingthroat_fANJO_01		16730
	270695641	amb_mammals_flying_fox_12	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_flying_fox\amb_mammals_flying_fox_12_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\03_quiet\amb_mammals_flying_fox\amb_mammals_flying_fox_12		14169
	270848368	char_move_gear_metal_medium_19	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_medium\char_move_gear_metal_medium_19_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_medium\char_move_gear_metal_medium_19		8758
	270871228	VTB_thinking_fMIAI_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\thinking\VTB_thinking_fMIAI_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_thinking\MIAI\VTB_thinking_fMIAI_05		4706
	270944568	Textile_backpack_handling_various_oneshot_011	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Textile_backpack_handling_various_oneshot\Textile_backpack_handling_various_oneshot_011_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_ashanti_00\loading_screen_ashanti_00_procession\loading_screen_ashanti_00_procession_clothes\clothes_movement\Textile_backpack_handling_various_oneshot\Textile_backpack_handling_various_oneshot_011		18356
	271033735	Metal_coinage_MetalPlate_drop_oneshot_024	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_MetalPlate_drop_oneshot\Metal_coinage_MetalPlate_drop_oneshot_024_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_coin_handling\Metal_coinage_MetalPlate_drop_oneshot\Metal_coinage_MetalPlate_drop_oneshot_024		16086
	271059633	amb_cloth_sail_small_26	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_cloth_sail_small\amb_cloth_sail_small_26_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_rossbach_00\loading_screen_rossbach_flags\amb_cloth_sail_small_26		17873
	271127730	wpn_mel_handle_axe_large_25	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_axe_large\wpn_mel_handle_axe_large_25_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_mel_handle_axe_large\wpn_mel_handle_axe_large_25		1907
	271133890	amb_ins_mosquito_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\ins\amb_ins_mosquito\amb_ins_mosquito_13_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\04_quietest\amb_ins_flyby\amb_ins_mosquito_tiny\amb_ins_mosquito_13		64262
	271156420	Cloth_soft_oneshot_062	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_soft_oneshot\Cloth_soft_oneshot_062_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\cloth_soft_moves\Cloth_soft_oneshot\Cloth_soft_oneshot_062		21909
	271265333	wpn_mel_handle_axe_small_45	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_axe_small\wpn_mel_handle_axe_small_45_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_mel_handle_axe_small\wpn_mel_handle_axe_small_45		1181
