In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	307733865	UI_disaster_wood_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_disaster_wood\UI_disaster_wood_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_disaster_start\UI_disaster_diegesis\UI_disaster_wood\UI_disaster_wood_02		22881
	307879361	UI_disaster_wood_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_disaster_wood\UI_disaster_wood_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_disaster_start\UI_disaster_diegesis\UI_disaster_wood\UI_disaster_wood_03		18819
	308081557	amb_wind_onear_lo_lp_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_lo_lp\amb_wind_onear_lo_lp_13_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\amb_wind_onear_lo_lp\amb_wind_onear_lo_lp_13		17728
	309097119	UI_action_parliament_accept-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_parliament_accept\UI_action_parliament_accept-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_parliament_accept\UI_action_parliament_accept-01		5242
	309341665	UI_action_appoint_general-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_general\UI_action_appoint_general-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_general\UI_action_appoint_general-01		12304
	311421757	UI_action_parliament_accept-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_parliament_accept\UI_action_parliament_accept-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_parliament_accept\UI_action_parliament_accept-05		5465
	312320435	UI_backward_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_backward\UI_backward_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_backward\UI_backward_07		3979
	313968910	construction_rgo_generic_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_generic\construction_rgo_generic_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_generic\construction_rgo_generic_05		1350
	314939791	ui_omen_expired_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_omens\OMEN_EXPIRED\ui_omen_expired_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\ui_messages\ui_omen_expired\ui_omen_expired_03		36941
	321107483	UI_button_release_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_release\UI_button_release_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_release\UI_button_release_06		2794
	322503023	UI_forward_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_forward\UI_forward_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_forward\UI_forward_03		4248
	323819982	UI_action_appoint_general-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_general\UI_action_appoint_general-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_general\UI_action_appoint_general-04		11277
	325870394	amb_wind_onear_hi_lp_12	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_12_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_12		35439
	326478798	amb_wind_onear_mid_lp_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_05_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_05		9443
	327915694	UI_button_release_14	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_release\UI_button_release_14_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_release\UI_button_release_14		2844
	328031677	UI_chat_private_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_chat_private\UI_chat_private_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\mp_chat\UI_chat_private\UI_chat_private\UI_chat_private_05		1441
	328260514	UI_panel_base_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_base\UI_panel_base_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_base\UI_panel_base_08		4319
	329552569	amb_wind_onear_hi_lp_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_04_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_04		32454
	330091858	UI_tooltip_hide_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_tooltip_hide\UI_tooltip_hide_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_tooltip_hide\UI_tooltip_hide_02		1184
	330612066	UI_alert_diplo_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\UI_alert_diplo\UI_alert_diplo_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_diplo\UI_alert_diplo_01		29443
	331422845	UI_action_parliament_general-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_parliament_general\UI_action_parliament_general-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_parliament_general\UI_action_parliament_general-01		8634
	333075788	UI_action_religion_aspect_add-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_religion_aspect_add\UI_action_religion_aspect_add-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_religion_aspect_add\UI_action_religion_aspect_add-02		17883
	334512575	construction_rgo_generic_finished_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_generic_finished\construction_rgo_generic_finished_02_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_generic_finished\construction_rgo_generic_finished_02		11919
	335881190	UI_action_military_army_hire_mercenaries-004	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_hire_mercenaries\UI_action_military_army_hire_mercenaries-004_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_army_hire_mercenaries\UI_action_military_army_hire_mercenaries-004		21584
	336844186	UI_action_automate_disable-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_automate_disable\UI_action_automate_disable-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_automate_disable\UI_action_automate_disable-02		5799
	338049580	UI_action_appoint_explorer-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_explorer\UI_action_appoint_explorer-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_explorer\UI_action_appoint_explorer-02		25453
	339897765	UI_action_hi_finish_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_hi_finish\UI_action_hi_finish_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_action_hi_finish\UI_action_hi_finish_02		35901
	341470312	WE_PERFORM_select_omen_god_ACTION_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_omens\WE_PERFORM_select_omen_god_ACTION\WE_PERFORM_select_omen_god_ACTION_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\ui_messages\ui_select_omen_god_action\WE_PERFORM_select_omen_god_ACTION_02		31465
	341850598	UI_action_military_army_train_general-001	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_train_general\UI_action_military_army_train_general-001_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_military_army_train_general\UI_action_military_army_train_general-001		25016
	344129684	UI_research_complete_bubble-07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_research_complete_bubble\UI_research_complete_bubble-07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_research_complete_bubble\UI_research_complete_bubble-07		18773
	345462182	construction_building_industry_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_industry\construction_building_industry_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_industry\construction_building_industry_07		15041
	345462183	construction_building_industry_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_industry\construction_building_industry_07_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_industry\construction_building_industry_07		15075
	345988878	UI_panel_base_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_base\UI_panel_base_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_base\UI_panel_base_04		4435
	346698747	UI_handGrab_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_handGrab\UI_handGrab_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_handGrab\UI_handGrab_08		2070
	347017159	UI_chat_public_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_chat_public\UI_chat_public_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\mp_chat\UI_chat_public\UI_chat_public\UI_chat_public_03		1044
	348243600	construction_building_generic_6_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_6\construction_building_generic_6_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_generic_6\construction_building_generic_6_01		8306
	348243601	construction_building_generic_finished_6_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_finished_6\construction_building_generic_finished_6_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_generic_finished_6\construction_building_generic_finished_6_01		14221
	348665122	UI_button_press_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_press\UI_button_press_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_press\UI_button_press_05		3812
	350880272	military_order_shout_unintelligible_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\military_order_shout_unintelligible\military_order_shout_unintelligible_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\military_order_shout_unintelligible\military_order_shout_unintelligible_06		5668
	351433792	UI_button_bookClose_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_button_bookClose\UI_button_bookClose_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_button_bookClose\UI_button_bookClose_03		19423
	351593876	UI_action_appoint_explorer-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_explorer\UI_action_appoint_explorer-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_explorer\UI_action_appoint_explorer-05		25682
	355731072	UI_gameStart_gui_in_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_gameStart_gui_in\UI_gameStart_gui_in_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_gui_in\UI_gameStart_gui_in_01		12713
	356175157	UI_button_release_11	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_release\UI_button_release_11_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_release\UI_button_release_11		3504
	356423324	amb_wind_onear_mid_lp_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_02_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_02		11077
	356505346	UI_situation_lur_start_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_situation_lur_start\UI_situation_lur_start_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_situation_start\UI_situation_lur_start\UI_situation_lur_start_02		13892
	356944895	UI_map_flap_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\Map\UI_map_flap\UI_map_flap_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\map\UI_map_flap\UI_map_flap_02		13315
	358573895	UI_alert_show_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_alert_show\UI_alert_show_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_appear\UI_alert_show_08		3989
	359750145	UI_action_cabinet_complete-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_cabinet_complete\UI_action_cabinet_complete-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_cabinet_complete\UI_action_cabinet_complete-01		4155
	359806575	UI_action_marry_noble-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_marry_noble\UI_action_marry_noble-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_marry_noble\UI_action_marry_noble-01		12598
	360294495	UI_hover_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hover\UI_hover_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hoverOff\UI_hover_10		1333
	361133296	construction_rgo_generic_finished_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_generic_finished\construction_rgo_generic_finished_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_generic_finished\construction_rgo_generic_finished_04		11554
	362259092	UI_button_gameExitDesktop_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_button_gameExitDesktop\UI_button_gameExitDesktop_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_button_gameExitDesktop\UI_button_gameExitDesktop_01		25001
	364452741	UI_alert_red_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\UI_alert_red\UI_alert_red_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_red\UI_alert_red_01		13240
	365382446	UI_hoveron_shield_14	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hoveron_shield\UI_hoveron_shield_14_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hover_shield\UI_hoveron_shield_14		6363
	366100689	UI_action_cabinet_general-06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_cabinet_general\UI_action_cabinet_general-06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_cabinet_general\UI_action_cabinet_general-06		11263
	366303173	UI_close_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_close\UI_close_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_close\UI_close_05		3088
	366373256	UI_gameStart_generic_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_gameStart_generic\UI_gameStart_generic_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_generic\UI_gameStart_generic_02		27386
	367874689	construction_building_military_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_military\construction_building_military_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_military\construction_building_military_05		6191
	368196250	UI_disaster_bell_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_disaster_bell\UI_disaster_bell_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_disaster_start\UI_disaster_diegesis\UI_disaster_bell\UI_disaster_bell_04		17685
	370608311	UI_panel_diplomacy_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_diplomacy\UI_panel_diplomacy_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_diplomacy\UI_panel_diplomacy_01		8406
	374312106	UI_hoveron_shield_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hoveron_shield\UI_hoveron_shield_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hover_shield\UI_hoveron_shield_02		7172
	374492717	UI_open_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_open\UI_open_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_open\UI_open_06		3163
	375042920	construction_building_culture_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_culture\construction_building_culture_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_culture\construction_building_culture_05		7978
	376522520	UI_action_parliament_debate_call-03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_parliament_debate_call\UI_action_parliament_debate_call-03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_parliament_debate_call\UI_action_parliament_debate_call-03		13003
	376652294	UI_alert_red_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\UI_alert_red\UI_alert_red_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_red\UI_alert_red_04		13105
	376806621	construction_building_generic_4_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_4\construction_building_generic_4_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_generic_4\construction_building_generic_4_04		7400
	376806622	construction_building_generic_finished_4_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_finished_4\construction_building_generic_finished_4_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_generic_finished_4\construction_building_generic_finished_4_04		14548
	378117931	construction_rgo_mining_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_mining\construction_rgo_mining_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_mining\construction_rgo_mining_06		33083
	379126654	UI_button_press_17	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_press\UI_button_press_17_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_press\UI_button_press_17		3981
	379599294	UI_action_building_base-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_building_base\UI_action_building_base-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_building_base\UI_action_building_base-05		6492
	379845911	UI_clickRelease_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_clickRelease\UI_clickRelease_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\UI_clickRelease\UI_clickRelease_06		1624
	380202027	UI_gameStart_generic_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_gameStart_generic\UI_gameStart_generic_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_generic\UI_gameStart_generic_01		27260
	382797193	UI_button_press_small_11	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_press_small\UI_button_press_small_11_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_small_generic\UI_button_press_small_11		809
	383226105	UI_panel_military_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_military\UI_panel_military_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_military\UI_panel_military_02		8870
	383901276	UI_action_military_army_hire_mercenary_leader-005	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_hire_mercenary_leader\UI_action_military_army_hire_mercenary_leader-005_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_army_hire_mercenary_leader\UI_action_military_army_hire_mercenary_leader-005		35883
	384338824	UI_action_rival_select-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_rival_select\UI_action_rival_select-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_rival_select\UI_action_rival_select-02		12320
	385228196	UI_action_advances_research_add-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_advances_research_add\UI_action_advances_research_add-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_advances_research_add\UI_action_advances_research_add-04		14095
	385291885	UI_clickPress_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_clickPress\UI_clickPress_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\UI_clickPress\UI_clickPress_02		1969
	386108049	UI_button_gameLoad_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_button_gameLoad\UI_button_gameLoad_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_button_gameLoad\UI_button_gameLoad_05		37263
	386368926	UI_action_ennoble-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_ennoble\UI_action_ennoble-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_ennoble\UI_action_ennoble-02		9977
	387229965	UI_action_religion_aspect_remove-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_religion_aspect_remove\UI_action_religion_aspect_remove-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_religion_aspect_remove\UI_action_religion_aspect_remove-02		8496
	389948487	UI_action_character_mission_generic_start_main-03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_character_mission_generic_start_main\UI_action_character_mission_generic_start_main-03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_character_mission_generic_start_main\UI_action_character_mission_generic_start_main-03		18923
	390476010	UI_confirm_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_confirm\UI_confirm_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\confirm_reject\UI_confirm\UI_confirm_05		4031
	391157275	UI_button_press_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_press\UI_button_press_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_press\UI_button_press_07		2866
	391411205	UI_action_estate_privilege_grant-01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_estate_privilege_grant\UI_action_estate_privilege_grant-01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_estate_privilege_grant\UI_action_estate_privilege_grant-01		7625
	392494751	UI_button_gameLoad_confirm_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_button_gameLoad_confirm\UI_button_gameLoad_confirm_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_button_gameLoad_confirm\UI_button_gameLoad_confirm_01		102483
	392721901	UI_situation_lur_start_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_situation_lur_start\UI_situation_lur_start_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_situation_start\UI_situation_lur_start\UI_situation_lur_start_01		10447
	393174781	amb_wind_onear_mid_lp_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_06_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_mid_lp\amb_wind_onear_mid_lp_06		9267
	393928233	UI_open_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_open\UI_open_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_window_problematic_show\UI_open_07		3858
	393952121	UI_pageFlip_27	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_27_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\pause_unpause\UI_unpause_levels\UI_unpause_04\UI_pageFlip_27		1640
	394180403	construction_rgo_forestry_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_forestry\construction_rgo_forestry_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_forestry\construction_rgo_forestry_05		16556
	394180404	construction_rgo_forestry_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_forestry\construction_rgo_forestry_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_forestry\construction_rgo_forestry_05		16590
